rule	category	count	pct	examples
ḥ e → r e	visarga	18	0.2	tatra prakhyātayoretayorasaṅkhye saṃkhye vartamāne suhṛtsāhāyyakaṃ kurvāṇo nijabale sati videhe videheśvaraḥ prahāravarmā jayavatā ripuṇābhigṛhya kāruṇyena puṇyena visṛṣṭo hatāvaśeṣeṇa śūnyena sainyena saha svapuragamanamakarot prakhyātayoḥ+etayoḥ→prakhyātayoretayorasaṅkhye · janapatirekasmin puṇyadivase tīrthasnānāya pakkaṇanikaṭamārgeṇa gacchannabalayā kayācidupalālitamanupamaśarīraṃ kumāraṃ kaṃcid avalokya kutūhalākulastām apṛcchad bhāmini ruciramūrtiḥ sarājaguṇasaṃpūrtir asāvarbhako bhavadanvayasaṃbhavo na bhavati kasya nayanānandaḥ nimittena kena bhavadadhīno jātaḥ kathyatāṃ yāthātathyena tvayeti janapatiḥ+ekasmin→janapatirekasmin · sa ca tadduhitary ambālikāyām abalāratnasamākhyātāyām atimātrābhilāṣaḥ prāṇairenaṃ na vyayūyujat prāṇaiḥ+enam→prāṇairenaṃ · tathā iti tasyāḥ pratiyāte svajane sā gaṇikā tam ṛṣim alaghubhaktir dhautodgamanīyavāsinī nātyādṛtaśarīrasaṃskārā vanatarupotālavālapūraṇair devatārcanakusumoccayāvacayaprayāsair naikavikalpopahārakarmabhiḥ kāmaśāsanārthe ca gandhamālyadhūpadīpanṛtyagītavādyādibhiḥ kriyābhir ekānte ca trivargasambandhanībhiḥ kathābhiradhyātmavādaiścānurūpairalpīyasaiva kālenānvarañjayat kriyābhir+ekānte
ḥ k → Ø k	visarga	17	0.19	sa kutra gataḥ kena vā gṛhītaḥ parīkṣyāpi na vīkṣyate tanmukhāvalokanena vinānekānyahānyatītāni sa+kutra · sa kasmiṃścidagrahāre kālīṃ nāma kasyacid bhūsurasya nandinīṃ vivāhya tasyā anapatyatayā gaurīṃ nāma tadbhaginīṃ kāñcanakāntiṃ pariṇīya tasyāmekaṃ tanayamalabhata sa+kasmiṃścid · sa kumāraḥ saptasāgaraparyantaṃ mahīmaṇḍalaṃ pālayiṣyannijapaitṛṣvasrīyāv uddaṇḍakarmāṇau caṇḍavarmadāruvarmāṇau dharaṇībharaṇe niyujya tapaścaraṇāya rājarājagirimabhyagāt sa+kumāraḥ · sa kila caṇḍaśīlaścaṇḍavarmā sarvamidamudantajātaṃ rājarājagirau tapasyate darpasārāya saṃdiśya sarvameva puṣpodbhavakuṭumbakaṃ sarvasvaharaṇapūrvakaṃ sadya eva bandhane kṣiptvā kṛtvā ca rājavāhanaṃ rājakesarikiśorakamiva dārupañjaranibaddhaṃ mūrdhajajālavilīnacūḍāmaṇiprabhāvavikṣiptakṣutpipāsādikhedaṃ ca tam avadhūtaduhitṛprārthanasyāṅgarājasyoddharaṇāyāṅgān abhiyāsyann ananyaviśvāsān nināya sa+kila
t bh → d bh	consonant / other	17	0.19	janapatirekasmin puṇyadivase tīrthasnānāya pakkaṇanikaṭamārgeṇa gacchannabalayā kayācidupalālitamanupamaśarīraṃ kumāraṃ kaṃcid avalokya kutūhalākulastām apṛcchad bhāmini ruciramūrtiḥ sarājaguṇasaṃpūrtir asāvarbhako bhavadanvayasaṃbhavo na bhavati kasya nayanānandaḥ nimittena kena bhavadadhīno jātaḥ kathyatāṃ yāthātathyena tvayeti apṛcchad+bhāmini · parasparamatsareṇa tumulasaṅgarakaramubhayasainyamatikramya samullasadbhujāṭopena bāṇavarṣaṃ tadaṅge vimuñcannarātīn prāharam samullasat+bhuja→samullasadbhujāṭopena · kathaya vāsu kenāṃśenārthakāmātiśāyī dharmastavābhipretaḥ iti preritā marīcinā lajjāmantharam ārabhatābhidhātum itaḥ kila janādbhagavatastrivargabalābalajñānam janāt+bhagavataḥ→janādbhagavatastrivargabalābalajñānam · māṃ jātamātrāṃ dhanamitranāmne 'tratyāyaiva kasmaicid ibhyakumārāyānvajānād bhāryāṃ me pitā anvajānāt→ibhyakumārāyānvajānād +bhāryāṃ
ḥ m → r m	visarga	17	0.19	śrutaratnaratnāvalokasthāno 'ham idaṃ tadeva māṇikyam iti niścitya bhūdevadānanimittāṃ duravasthāmātmano janma nāmadheyaṃ yuṣmadanveṣaṇaparyaṭanaprakāraṃ cābhāṣya samayocitaiḥ saṃlāpairmaitrīmakārṣam saṃlāpaiḥ+maitrīm→saṃlāpairmaitrīmakārṣam · tathā niṣaṇṇaṃ ca tam upahāravarmārthapālapramatimitraguptamantraguptaviśrutair maithilena ca prahāravarmaṇā kāśībhartrā ca kāmapālena campeśvareṇa siṃhavarmaṇā sahopāgatya dhanamitraḥ praṇipapāta viśrutaiḥ→upahāravarmārthapālapramatimitraguptamantraguptaviśrutair +maithilena · satyāmapi prītau na māturmātṛkāyā vā śāsanātivṛttiḥ mātuḥ+mātṛkāyāḥ→māturmātṛkāyā · tadaśakyārambhāduparamya māturmate vartasva iti sānukampam abhihitā yadiha bhagavatpādamūlamaśaraṇam śaraṇamastu mama kṛpaṇāyā hiraṇyaretā deva eva ity udamanāyata mātuḥ+mate→māturmate
iḥ s → Ø s	visarga	16	0.18	deva sakalasya bhūpālakulasya madhye tejovariṣṭho gariṣṭho bhavānadya vindhyavanamadhyaṃ nivasatīti jalabudbudasamānā virājamānā sampattaḍillateva sahasaivodeti naśyati ca deva+sakalasya · pramodāśrupūrṇo rājā pulakitāṅgaṃ taṃ gāḍhamāliṅgya aye saumya somadatta iti vyājahāra saumya+somadatta · kārpaṇyavivarṇavadano madāśāpūrṇamānaso 'vocad agrajanmā mahābhāga sutānetānmātṛhīnānanekairupāyai rakṣannidānīm asmin kudeśe bhaikṣyaṃ sampādya dadadetebhyo vasāmi śivālaye 'sminiti mahābhāga+sutān · tasminnavasare purataḥ puṣpodbhavaṃ vilokya sasaṃbhramaṃ nijaniṭilataṭaspṛṣṭacaraṇāṅgulimudañjalimamuṃ gāḍham āliṅgyānandabāṣpasaṃkulasaṃphullalocanaḥ saumya somadatta ayaṃ saḥ puṣpodbhavaḥ iti tasmai taṃ darśayāmāsa saumya+somadatta
ḥ d → Ø d	visarga	15	0.17	tatra hetitatihatiśrāntā amātyā daivagatyānutkrāntajīvitā niśāntavātalabdhasaṃjñāḥ kathaṃcid āśvasya rājānaṃ samantād anvīkṣyānavalokitavanto dainyavanto devīmavāpuḥ amātyā+daivagatyā · kiñca purā hariścandrarāmacandramukhyā asaṃkhyā mahīndrā aiśvaryopamitamahendrā daivatantraṃ duḥkhayantraṃ samyaganubhūya paścādanekakālaṃ nijarājyamakurvan indrāḥ→aiśvaryopamitamahendrā +daiva · sā mānasāramahiṣī sakhīsametāyā duhiturnānāvidhāṃ vihāralīlāmanubhavantī kṣaṇaṃ sthitvā duhitrā sametā nijāgāragamanāyodyuktā babhūva sametāyāḥ→sakhīsametāyā +duhitryāḥ · anantaraṃ ca kaścit karmikāragauraḥ kuruvindasavarṇakuntalaḥ kamalakomalapāṇipādaḥ karṇacumbidugdhadhavalasnigdhanīlalocanaḥ kaṭitaṭaniviṣṭaratnanakhaḥ paṭṭanivasanaḥ kṛśākṛśodaroraḥsthalaḥ kṛtahastatayā ripukulamiṣuvarṣeṇābhivarṣan pādāṅguṣṭhaniṣṭharāvaghṛṣṭakarṇamūlena prajavinā gajena saṃnikṛṣya pūrvopadeśapratyayāt ayameva sa devo rājavāhanaḥ iti prāñjaliḥ praṇamyāpahāravarmaṇi niviṣṭadṛṣṭir ācaṣṭa tvadādiṣṭena mārgeṇa saṃnipātitam etad aṅgarājasahāyyadānāyopasthitaṃ rājakam sa+devo
t d → d d	consonant / other	15	0.17	tannandinīṃ nayanānandakāriṇīṃ suvṛttāṃ nāmaitasmād dvīpādāgato magadhanāthamantrisaṃbhavo ratnodbhavo nāma ramaṇīyaguṇālayo bhrāntabhūvalayo manohārī vyavahāryupayamya suvastusaṃpadā śvaśureṇa saṃmānito 'bhūt etasmāt→nāmaitasmād +dvīpāt · tena kutratyo 'yam iti pṛṣṭā samabhāṣata rājan atītāyāṃ rātrau kācana divyavanitā matpurataḥ kumāramenaṃ saṃsthāpya nidrāmudritāṃ māṃ vibodhya vinītābravīd devi tvanmantriṇo dharmapālanandanasya kāmapālasya vallabhā yakṣakanyāhaṃ tārāvalī nāma nandinī maṇibhadrasya abravīt→vinītābravīd +devi · tataḥ parasmin divase vāmadevāntevāsī tadāśramavāsī samārādhitadevakīrtiṃ nirbhartsitamāramūrtiṃ kusumasukumāraṃ kumāram ekam avagamayya narapatim avādīd deva vilolālakaṃ bālakaṃ nijotsaṅgatale nidhāya rudatīṃ sthavirāmekāṃ vilokyāvocam sthavire kā tvam ayamarbhakaḥ kasya nayanānandakaraḥ kāntāraṃ kimarthamāgatā śokakāraṇaṃ kim iti avādīd+deva · sā karayugena bāṣpajalam unmṛjya nijaśokaśaṅkūtpāṭanakṣamamiva māmavalokya śokahetumavocad dvijātmaja rājahaṃsamantriṇaḥ sitavarmaṇaḥ kanīyānātmajaḥ satyavarmā tīrthayātrāmiṣeṇa deśam enam āgacchat avocat→śokahetumavocad +dvija
as a → o '	consonant / other	15	0.17	tato 'rdharātre teṣāṃ mama ca śṛṅkhalābandhanaṃ nirbhidya tairanugamyamāno nidritasya dvāḥsthagaṇasyāyudhajālamādāya purarakṣānpurato 'bhimukhāgatān paṭuparākramalīlayābhidrāvya mānapālaśibiraṃ prāviśam tato+'rdharātre · tato 'grajanmā narasiṃhasya hiraṇyakaśipordaityeśvarasya vidāraṇamabhinīya mahāścaryānvitaṃ rājānam abhāṣata rājan avasānasamaye bhavatā śubhasūcakaṃ draṣṭumucitam tato+'grajanmā · tato 'vantisundarī priyasahacarīvaraparivārā vallabhopetā sundaraṃ mandiraṃ yayau tato+'vantisundarī · sa bhūyo 'pi tarjayannivābravīt sa eṣa dhanagarvo nāma yatparasya bhāryāṃ śulkakrītāṃ punastatpitarau dravyeṇa vilobhya svīcikīrṣasi bhūyo+'pi
r p → ḥ p	consonant / other	15	0.17	mātaramanugacchantī avantisundarī rājahaṃsakulatilaka vihāravāñchayā kelivane madantikamāgataṃ bhavantamakāṇḍe eva visṛjya mayā samucitamiti jananyanugamanaṃ kriyate tadanena bhavanmanorāgo 'nyathā mā bhūd iti marālamiva kumāramuddiśya samucitālāpakalāpaṃ vadantī punaḥ punaḥ parivṛttadīnanayanā vadanaṃ vilokayantī nijamandiramagāt punaḥ+punaḥ · mātaramanugacchantī avantisundarī rājahaṃsakulatilaka vihāravāñchayā kelivane madantikamāgataṃ bhavantamakāṇḍe eva visṛjya mayā samucitamiti jananyanugamanaṃ kriyate tadanena bhavanmanorāgo 'nyathā mā bhūd iti marālamiva kumāramuddiśya samucitālāpakalāpaṃ vadantī punaḥ punaḥ parivṛttadīnanayanā vadanaṃ vilokayantī nijamandiramagāt punaḥ+parivṛtta · sa punaḥ prasādyamānastvatpādapadmadvayasya māsadvayamātraṃ saṃdānatāmetya nistaraṇīyāmimām āpadam aparikṣīṇaśaktitvaṃ cendriyāṇāmakalpayat punaḥ+prasādyamānaḥ · phalaṃ punaḥ paramāhlādanam parasparavimardajanma smaryamāṇamadhuram udīritābhimānamanuttamam sukham aparokṣaṃ svasaṃvedyameva punaḥ+parama
aḥ h → o h	visarga	14	0.16	tatra prakhyātayoretayorasaṅkhye saṃkhye vartamāne suhṛtsāhāyyakaṃ kurvāṇo nijabale sati videhe videheśvaraḥ prahāravarmā jayavatā ripuṇābhigṛhya kāruṇyena puṇyena visṛṣṭo hatāvaśeṣeṇa śūnyena sainyena saha svapuragamanamakarot visṛṣṭo+hata · tasminneva kṣaṇāntare hato hataścaṇḍavarmā siṃhavarmaduhiturambālikāyāḥ pāṇisparśarāgaprasārite bāhudaṇḍa eva balavadalambya sarabhasamākṛṣya kenāpi duṣkarakarmaṇā taskareṇa nakhaprahāreṇa rājamandiroddeśaṃ ca śavaśatamayam āpādayann acakitagatirasau viharati iti vācaḥ samabhavan hato+hataḥ · amunā cātithivadupacaritaḥ kṣaṇaṃ viśrāntaḥ kvāsau bhagavān marīciḥ tasmādahamupalipsuḥ prasaṅgaproṣitasya suhṛdo gatim āścaryajñānavibhavo hi sa maharṣirmahyāṃ viśrutaḥ ityavādiṣam vibhavaḥ→āścaryajñānavibhavo +hi · ta eva kadācidāvayorutsavasamāje svayam utpāditam anyonyāvamānamūlam adhikṣepavacanavyatikaram upaśamayya na vapurvasu vā puṃstvamūlam api tu prakṛṣṭagaṇikāprārthyayauvano hi yaḥ sa pumān yauvanaḥ→prakṛṣṭagaṇikāprārthyayauvano +hi
ḥ u → Ø u	visarga	14	0.16	iti śrīdaṇḍinaḥ kṛtau daśakumāracarite kumārotpattir nāma prathama ucchvāsaḥ prathama+ucchvāsaḥ · iti śrīdaṇḍinaḥ kṛtau daśakumāracarite dvijopakṛtir nāma dvitīya ucchvāsaḥ dvitīya+ucchvāsaḥ · iti śrīdaṇḍinaḥ kṛtau daśakumāracarite somadattacaritaṃ nāma tṛtīya ucchvāsaḥ tṛtīya+ucchvāsaḥ · iti śrīdaṇḍinaḥ kṛtau daśakumāracarite puṣpodbhavacaritaṃ nāma caturtha ucchvāsaḥ caturtha+ucchvāsaḥ
ḥ i → r i	visarga	14	0.16	tatpraviśya tatra nikṣiptaṃ tāmraśāsanaṃ śāsanaṃ vidhāturiva samādāya vidhiṃ tadupadiṣṭaṃ diṣṭavijayamiva vidhāya pātālalokādhīśvareṇa bhavatā bhavitavyam vidhātuḥ+iva→vidhāturiva · tadanu dāruvarmā vākyānītthaṃvidhāni śrāvaṃśrāvaṃ tūṣṇīṃ yadi bhiyā sthāsyati tarhi varam yadi vā daurjanyena tvayā saṃgamaṅgīkariṣyati tadā sa bhavadīyairitthaṃ vācyaḥ bhavadīyaiḥ+ittham→bhavadīyairitthaṃ · eṣa hi gaṇikāmāturadhikāro yadduhiturjanmanaḥ prabhṛtyevāṅgakriyā tejobalavarṇamedhāsaṃvardhanena doṣāgnidhātusāmyakṛtā mitenāhāreṇa śarīrapoṣaṇam ā pañcamād varṣāt pitur apyanatidarśanam janmadine puṇyadine cotsavottaro maṅgalavidhiḥ adhyāpanamanaṅgavidyānāṃ sāṅgānām nṛtyagītavādyanāṭyacitrāsvādyagandhapuṣpakalāsu lipijñānavacanakauśalādiṣu ca samyagvinayanam śabdahetusamayavidyāsu vārtāmātrāvabodhanam ājīvajñāne krīḍākauśale sajīvanirjīvāsu ca dyūtakalāsvabhyantarīkaraṇam abhyantarakalāsu vaiśvāsikajanātprayatnena prayogagrahaṇam yātrotsavādiṣvādaraprasādhitāyāḥ sphītaparibarhāyāḥ prakāśanam prasaṅgavatyāṃ saṃgītādipriyāyāṃ pūrvasaṃgṛhītairgrāhyavāgbhiḥ siddhilambhanam diṅmukheṣu tattacchilpavittakair yaśaḥprakhyāpanam kārtāntikādibhiḥ kalyāṇalakṣaṇodghoṣaṇam pīṭhamardaviṭavidūṣakairbhikṣukyādibhiśca nāgarikapuruṣasamavāyeṣu rūpaśīlaśilpasaundaryamādhuryaprastāvanā yuvajanamanorathalakṣyabhūtāyāḥ prabhūtatamena śulkenāvasthāpanam svato rāgāndhāya tadbhāvadarśanonmāditāya vā jātirūpavayo'rthaśaktiśaucatyāgadākṣiṇyaśilpaśīlamādhuryopapannāya svatantrāya pradānam adhikaguṇāyāsvatantrāya prājñatamāyālpenāpi bahuvyapadeśenārpaṇam asvatantreṇa vā gandharvasamāgamena tadgurubhyaḥ śulkāpaharaṇam alābhe 'rthasya kāmasvīkṛte svāminyadhikaraṇe ca sādhanam raktasya duhitraikacāriṇīvratānuṣṭhāpanam nityanaimittikaprītidāyakatayā hṛtaśiṣṭānāṃ gamyadhanānāṃ citrairupāyairapaharaṇam adadatā lubdhaprāyeṇa ca vigṛhyāsanam pratihastiprotsāhanena lubdhasya rāgiṇastyāgaśaktisaṃdhukṣaṇam asārasya vāksaṃtakṣaṇair lokopakrośanair duhitṛnirodhanair vrīḍotpādanair anyābhiyogair avamānaiścāpavāhanam arthadair anarthapratighātibhiś cānindyair ibhyair anubaddhārthānarthasaṃśayān vicārya bhūyobhūyaḥ saṃyojanamiti nindyaiḥ→cānindyair +ibhyair · tacchavākarṣiṇaśca vyāghrasyāsūn iṣur iṣvasanayantramuktaḥ kṣaṇād alikṣat iṣur+iṣvasana
t b → d b	consonant / other	14	0.16	tadākarṇya militā janāḥ samudyadbāṣpā hāhāninādena diśo badhirayantaḥ bālacandrikāmadhiṣṭhitaṃ yakṣaṃ balavantaṃ śṛṇvannapi dāruvarmā madāndhastāmevāyācata samudyat+bāṣpāḥ→samudyadbāṣpā · bandhupālaśakunanirdiṣṭe divase 'sminnirgatya purādbahirvartamāno netrotsavakāri bhavadavalokanasukhamanubhavāmi iti purāt+bahis→purādbahirvartamāno · devo 'pi yathā te rocate iti tamābhāṣya gatvā ca tannirdiṣṭena mārgeṇa nagarād bahir atimahato rohiṇadrumasya kasyacitkṣaumāvadātasaikate gaṅgātaraṅgapavanapātaśītale tale dviradādavatatara nagarād+bahir · tadbrūhi kva nihitamasyāṃ bhūṣaṇam iti pādayorapatat tat+brūhi→tadbrūhi
as v → o v	consonant / other	13	0.15	tato vītapragrahā akṣatavigrahā vāhā rathamādāya daivagatyāntaḥpuraśaraṇyaṃ mahāraṇyaṃ prāviśan tato+vīta · tato viracitamahena mantrinivahena viracitadaivānukūlyena kālena śibiram ānīyāpanītāśeṣaśalyo vikasitanijānanāravindo rājā sahasā viropitavraṇo 'kāri tato+viracita · tato vanamārgeṇa durgeṇa gacchannadhikabalena śabarabalena rabhasādabhihanyamāno mūlabalābhirakṣitāvarodhaḥ sa mahānirodhaḥ palāyiṣṭa tato+vana · tato viṣamaviṣajvālāvalīḍhāvayavā sā dharaṇītale nyapatat tato+viṣama
ḥ a → Ø a	visarga	13	0.15	tato vītapragrahā akṣatavigrahā vāhā rathamādāya daivagatyāntaḥpuraśaraṇyaṃ mahāraṇyaṃ prāviśan pragrahāḥ→vītapragrahā +a · tatra hetitatihatiśrāntā amātyā daivagatyānutkrāntajīvitā niśāntavātalabdhasaṃjñāḥ kathaṃcid āśvasya rājānaṃ samantād anvīkṣyānavalokitavanto dainyavanto devīmavāpuḥ śrāntāḥ→hetitatihatiśrāntā +amātyā · kiñca purā hariścandrarāmacandramukhyā asaṃkhyā mahīndrā aiśvaryopamitamahendrā daivatantraṃ duḥkhayantraṃ samyaganubhūya paścādanekakālaṃ nijarājyamakurvan mahīndrā+aiśvarya · kiñca purā hariścandrarāmacandramukhyā asaṃkhyā mahīndrā aiśvaryopamitamahendrā daivatantraṃ duḥkhayantraṃ samyaganubhūya paścādanekakālaṃ nijarājyamakurvan mukhyāḥ→hariścandrarāmacandramukhyā +asaṃkhyā
ama p → e p	consonant / other	13	0.15	māṃ jātamātrāṃ dhanamitranāmne 'tratyāyaiva kasmaicid ibhyakumārāyānvajānād bhāryāṃ me pitā me+pitā · sa punar asminnatyudāratayā pitrorante vittairnijaiḥ krītvevārthivargād dāridryaṃ daridrati satyathodāraka iti ca prītalokādhiropitāparaślāghyanāmani varayatyeva tasminmāṃ taruṇībhūtāmadhana ity adattvārthapatināmne kasmaiciditarasmai yathārthanāmne sārthavāhāya ditsati me pitā me+pitā · tena tu me pādayornipatyābhihitam rambhoru sahasva matkṛtāni duścaritāni me+pādayoḥ · sā māmañjalikisalayottaṃsitena mukhavilolakuntalena mūrdhnā praṇamya mayā saha vanavaṭadrumasya kasyāpi mahataḥ pracchāyaśītale tale niṣaṇṇā kāsi vāsu kuto 'syāgatā kasya hetorasya me prasīdasi iti sābhilāṣamābhāṣitā mayā vāṅmayaṃ madhuvarṣamavarṣat ārya nāthasya yakṣāṇāṃ maṇibhadrasyāsmi duhitā tārāvalī nāma me+prasīdasi
d t → t t	consonant / other	12	0.14	atha kadācittadagramahiṣī devī devena kalpavallīphalamāpnuhi iti prabhātasamaye susvapnam avalokitavatī kadācid+tad→kadācittadagramahiṣī · kareṇaikena bālamuddhṛtyāpareṇa plavamānā nadīvegāgatasya kasyacittaroḥ śākhāmavalambya tatra śiśuṃ nidhāya nadīvegenohyamānā kenacittarulagnena kālabhogināham adaṃśi kasyacid+taroḥ→kasyacittaroḥ · kareṇaikena bālamuddhṛtyāpareṇa plavamānā nadīvegāgatasya kasyacittaroḥ śākhāmavalambya tatra śiśuṃ nidhāya nadīvegenohyamānā kenacittarulagnena kālabhogināham adaṃśi kenacid+taru→kenacittarulagnena · tataḥ sakalalipijñānaṃ nikhiladeśīyabhāṣāpāṇḍityaṣaḍaṅgasahitavedasamudāyakovidatvaṃ kāvyanāṭakākhyānakākhyāyiketihāsacitrakathāsahitapurāṇagaṇanaipuṇyaṃ dharmaśabdajyotistarkamīmāṃsādisamastaśāstranikaracāturyaṃ kauṭilyakāmandakīyādinītipaṭalakauśalaṃ vīṇādyaśeṣavādyadākṣyaṃ saṃgītasāhityahāritvaṃ maṇimantrauṣadhādimāyāprapañcacuñcutvaṃ mātaṅgaturaṅgādivāhanārohaṇapāṭavaṃ vividhāyudhaprayogacaṇatvaṃ cauryadurodarādikapaṭakalāprauḍhatvaṃ ca tattadācāryebhyaḥ samyaglabdhvā yauvanena vilasantaṃ kumāranikaraṃ nirīkṣya mahīvallabhaḥ saḥ 'haṃ śatrujanadurlabhaḥ iti paramānandamamandamavindata tad+tad→tattadācāryebhyaḥ
iḥ d → Ø d	visarga	12	0.14	ekadā hitaiḥ suhṛnmantripurohitaiḥ sabhāyāṃ siṃhāsanāsīno guṇair ahīno lalāṭataṭanyastāñjalinā dvārapālena vyajñāpi deva devasaṃdarśanalālasamānasaḥ ko'pi devena viracyārcanārho yatir dvāradeśam adhyāsta iti deva+deva · bhūpatir āyāntaṃ taṃ vilokya samyagjñātatadīyagūḍhacārabhāvo nikhilamanucaranikaraṃ visṛjya mantrijanasametaḥ praṇatamenaṃ mandahāsamabhāṣata nanu tāpasa deśaṃ sāpadeśaṃ bhramanbhavāṃstatra tatra bhavadabhijñātaṃ kathayatu iti tāpasa+deśaṃ · saumya darpasāravasudhādhipāmātyasya bhavato 'smannivāse sāhasakaraṇamanucitam saumya+darpasāra · sā cainaṃ candralekhāchaviḥ kācidapsarā bhūtvā pradakṣiṇīkṛtya prāñjalir vyajijñapat deva dīyatāmanugrahārdraṃ cittam deva+dīyatām
ḥ b → Ø b	visarga	12	0.14	tairbahudhā vijñāpito 'pyakharveṇa garveṇa virājamāno rājā tad vākyam akṛtyam ity anādṛtya pratiyoddhumanā babhūva manāḥ→pratiyoddhumanā +babhūva · tejomayo 'yaṃ mānuṣamātrapauruṣo nūnaṃ na bhavati iti matvā sa puruṣas tadvayasyamukhānnāmajanane vijñāya tasmai nijavṛttāntam akathayad rājanandana kecidasyāmaṭavyāṃ vedādividyābhyāsam apahāya nijakulācāraṃ dūrīkṛtya satyaśaucādidharmavrātaṃ parihṛtya kilbiṣam anviṣyantaḥ pulindapurogamāstadannam upabhuñjānā bahavo brāhmaṇabruvā nivasanti teṣu kasyacitputro nindāpātracāritro mātaṅgo nāmāhaṃ sahakirātabalena janapadaṃ praviśya grāmeṣu dhaninaḥ strībālasahitānānīyāṭavyāṃ bandhane nidhāya teṣāṃ sakaladhanamapaharann uddhato vītadayo vyacaram upabhuñjānā+bahavo · tadājñayā lāṭeśvaramāraṇāya rātrau suraṅgadvāreṇa tadagāraṃ praviśya tatra rājābhāvena viṣaṇṇā bahudhanamāhṛtya mahāṭavīṃ prāviśāma viṣaṇṇā+bahu · aparedyuśca padānveṣiṇo rājānucarā bahavo 'bhyetya dhṛtadhanacayānasmānparitaḥ parivṛtya dṛḍhataraṃ baddhvā nikaṭamānīya samastavastuśodhanavelāyām ekasyānarghyaratnasyābhāvenāsmadvadhāya māṇikyādānādasmān kilāśṛṅkhalayan iti anucarāḥ→rājānucarā +bahavo
s a → r a	consonant / other	12	0.14	athārdharātre nidrānilīnanetre parijane vijane śokapārāvāram apāram uttartum aśaknuvatī senāniveśadeśaṃ niḥśabdaleśaṃ śanairatikramya yasmin rathasya saṃsaktatayā tadānayanapalāyanaśrāntā gantumakṣamāḥ kṣamāpatirathyāḥ pathyākulāḥ pūrvamatiṣṭhaṃstasya nikaṭavaṭataroḥ śākhāyāṃ mṛtirekhāyāmiva kvaciduttarīyārddhena bandhanaṃ mṛtisādhanaṃ viracya martukāmābhirāmā vāṅmādhurīvirasīkṛtakalakaṇṭhakaṇṭhā sāśrukaṇṭhā vyalapal lāvaṇyopamitapuṣpasāyaka bhūnāyaka bhavāneva bhāvinyapi janmani vallabho bhavatu iti śanais+atikramya→śanairatikramya · latāgṛhānnirgato 'hamapi tejaḥpuñjaṃ bālakaṃ śanair avanīruhād avatārya vanāntare vanitām anviṣyāvilokyainam ānīya gurave nivedya tannideśena bhavannikaṭam ānītavān asmīti śanair+avanīruhād · mama purobhāge dinamadhyasaṃkucitasarvāvayavāṃ kūrmākṛtiṃ mānuṣacchāyāṃ nirīkṣyonmukho gaganatalānmahārayeṇa patantaṃ puruṣaṃ kaṃcid antarāla eva dayopanatahṛdayo 'ham avalambya śanairavanitale nikṣipya dūrāpātavītasaṃjñaṃ taṃ śiśiropacāreṇa vibodhya śokātirekeṇodgatabāṣpalocanaṃ taṃ bhṛgupatanakāraṇamapṛccham śanais+avani→śanairavanitale · sā rahasyasaṃjātaviśrambhatayā vihāya lajjābhaye śanairabhāṣata saumya mānasāro mālavādhīśvaro vārdhakyasya prabalatayā nijanandanaṃ darpasāramujjayinyāmabhyaṣiñcat śanais+abhāṣata→śanairabhāṣata
iḥ m → Ø m	visarga	12	0.14	bhūdeva etatkaṭakādhipatī rājā kasya deśasya kiṃnāmadheyaḥ kimatrāgamanakāraṇamasya iti pṛṣṭo 'bhāṣata mahīsuraḥ saumya mattakālo nāma lāṭeśvaro deśasyāsya pālayiturvīraketostanayāṃ vāmalocanāṃ nāma taruṇīratnam asamānalāvaṇyāṃ śrāvaṃ śrāvamavadhūtaduhitṛprārthanasya tasya nagarīmarautsīt saumya+mattakālo · deva mahīsuropakārāyaiva devo gatavāniti niścityāpi devena gantavyaṃ deśaṃ nirṇetum aśaknuvāno mitragaṇaḥ parasparaṃ viyujya dikṣu devamanveṣṭumagacchat deva+mahīsura · so 'pi kararuhairaśrukaṇānapanayannabhāṣata saumya magadhādhināthāmātyasya padmodbhavasyātmasaṃbhavo ratnodbhavo nāmāham saumya+magadha · sā rahasyasaṃjātaviśrambhatayā vihāya lajjābhaye śanairabhāṣata saumya mānasāro mālavādhīśvaro vārdhakyasya prabalatayā nijanandanaṃ darpasāramujjayinyāmabhyaṣiñcat saumya+mānasāro
